1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
Identifier,Key_Value_Driver,KVDName,Client,Country,Product,Channel,Parent_Category,Child_Category,Metrics,MonthCY,MonthLY,MTDCYplan,MTDDifferenceActuals,MTDDev%Actuals,Deviation metrics,3 mnths Avg CY,3 mnths Avg LY,Dev %,YTD 2015,YTD 2014,PlanYTD2015,DifferenceYTDActuals,YTDDev %Actuals,MTDDifferenceplan,MTDDev%plan,YTDDifferencePlan,YTDDev%plan,month,month-1,month-2,month-3,month-4,month-5,month-6,month-7,month-8,month-9,month-10,month-11,month-12,month-13,month-14,month-15,month-16,month-17,month-18,month-19,month-20,month-21,month-22,month-23,month-24,,,
Fortuna#FirstTimeDepositors#SK#NA#Online,First Time Depositors,FirstTimeDepositors,Fortuna,SK,NA,Online,,,#,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,
Fortuna#WebFirstTimeDepositors#SK#NA#Online,Web First Time Depositors,WebFirstTimeDepositors,Fortuna,SK,NA,Online,,,#,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,
Fortuna#MobileFirstTimeDepositors#SK#NA#Online,Mobile First Time Depositors,MobileFirstTimeDepositors,Fortuna,SK,NA,Online,,,#,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,
Fortuna#ActivePlayerDays#SK#NA#Online,Active Player Days,ActivePlayerDays,Fortuna,SK,NA,Online,,,#,295481,227520,N/A,67961,29.90%,Positive,220363.33,210167.33,4.90%,2503776,2252881,N/A,250895,11.10%,N/A,N/A,N/A,N/A,295481,249454,203185,208451,312964,295392,335838,291620,311391,270247,275010,278223,227520,209270,193712,230898,267770,254936,291425,282903,294447,,,,,,,
Fortuna#WebActivePlayerDays#SK#NA#Online,Web Active Player Days,WebActivePlayerDays,Fortuna,SK,NA,Online,,,#,216413,184483,N/A,31930,17.30%,Positive,164104,171229.67,-4.20%,1902420,1885112,N/A,17308,0.90%,N/A,N/A,N/A,N/A,216413,183508,151890,156914,232685,225171,259150,228331,248358,215157,220338,222980,184483,171347,157859,187969,219542,213852,248545,243275,258240,,,,,,,
Fortuna#MobileAcitvePlayerDays#SK#NA#Online,Mobile Acitve Player Days,MobileAcitvePlayerDays,Fortuna,SK,NA,Online,,,#,105450,59843,N/A,45607,76.20%,Positive,75348.33,53432.33,41.00%,831250,531406,N/A,299844,56.40%,N/A,N/A,N/A,N/A,105450,87069,68484,70492,109789,98544,109943,90055,91424,77542,77976,78666,59843,51736,48718,59052,68511,60416,64623,60035,58472,,,,,,,
Fortuna#OnlineMobileBet/APD#SK#NA#Online,Online Mobile Bet/APD,OnlineMobileBet/APD,Fortuna,SK,NA,Online,,,EUR,28.81,12.71,N/A,16.1,126.70%,Positive,38.87,12.75,204.90%,24.95,9.96,N/A,14.99,150.40%,N/A,N/A,N/A,N/A,28.81,39.29,41.36,35.97,26.56,21.37,17.87,14.08,11.33,12.68,12.77,13.26,12.71,11.99,13.56,10.75,10.22,9.31,8.32,7.49,7.76,,,,,,,
Fortuna#NetGrossWinPerUniqueActivePlayer#SK#NA#Online,Net Gross Win Per Unique Active Player,NetGrossWinPerUniqueActivePlayer,Fortuna,SK,NA,Online,,,EUR,45.9,52.8,N/A,-6.9,-13.10%,Negative,53.22,50.88,4.60%,41.42,42.93,N/A,-1.52,-3.50%,N/A,N/A,N/A,N/A,45.9,59.04,59.24,41.38,30.17,25.69,30.19,51.04,56.06,58.66,56.63,42.08,52.8,59.93,39.91,44.39,49.71,33.82,44.02,44.86,49.87,,,,,,,
Fortuna#StakeAmountPerActivePlayerDays#SK#NA#Online,Stake Amount Per Active Player Days,StakeAmountPerActivePlayerDays,Fortuna,SK,NA,Online,,,EUR,66.05,33.22,N/A,32.83,98.80%,Positive,76.75,34.14,124.80%,56.16,31.28,N/A,24.88,79.50%,N/A,N/A,N/A,N/A,66.05,75.66,78.18,76.41,60.42,53.41,45.44,35.36,32.64,33.49,33.03,33.63,33.22,33.05,36.15,32.56,31.63,30.14,28.38,27.87,31.14,,,,,,,
Fortuna#NetGrossWinMargin#SK#NA#Online,Net Gross Win Margin,NetGrossWinMargin,Fortuna,SK,NA,Online,,,%,7.10%,17.50%,7.10%,-0.1,-59.40%,Negative,0.07,0.17,-55.90%,7.80%,16.00%,7.60%,-0.08,-51.10%,0,-0.30%,0,3.60%,7.12%,8.19%,8.18%,5.79%,5.18%,4.68%,5.93%,15.13%,16.43%,17.43%,17.38%,12.31%,17.52%,19.64%,13.11%,15.30%,18.66%,11.75%,15.09%,18.14%,15.02%,,,,,,,
Fortuna#WebNetGrossWinMargins#SK#NA#Online,Web Net Gross Win Margins,WebNetGrossWinMargins,Fortuna,SK,NA,Online,,,%,7.20%,19.10%,N/A,-0.12,-62.20%,Negative,0.08,0.18,-54.50%,8.20%,16.60%,N/A,-0.08,-50.80%,N/A,N/A,N/A,N/A,7.22%,9.64%,8.61%,6.27%,5.01%,3.99%,5.81%,16.42%,16.44%,16.55%,19.30%,18.19%,19.09%,20.90%,13.91%,14.77%,20.33%,11.17%,15.96%,18.39%,15.55%,,,,,,,
Fortuna#MobileNetGrossWinMargins#SK#NA#Online,Mobile Net Gross Win Margins,MobileNetGrossWinMargins,Fortuna,SK,NA,Online,,,%,7.20%,15.00%,N/A,-0.08,-52.20%,Negative,0.07,0.15,-55.50%,7.40%,14.40%,N/A,-0.07,-48.90%,N/A,N/A,N/A,N/A,7.16%,6.41%,7.93%,5.30%,6.15%,5.04%,6.01%,12.89%,16.62%,18.73%,14.36%,3.40%,14.97%,17.39%,11.78%,15.25%,15.15%,12.89%,12.97%,16.11%,13.39%,,,,,,,
Fortuna#PlayerYield#SK#NA#Online,Player Yield,PlayerYield,Fortuna,SK,NA,Online,,,EUR,42.77,50.5,42.77,-7.73,-15.30%,Negative,50.5,50.88,-0.70%,38.54,40.01,38.54,-1.48,-3.70%,0,0.00%,0,0.00%,45.9,55.99,57.05,38.46,15.45,25.69,30.19,51.04,56.06,58.66,56.63,42.08,52.8,59.93,39.91,41.3,35.33,33.82,44.02,44.86,49.87,,,,,,,
Fortuna#PlayerFrequency#SK#NA#Online,Player Frequency,PlayerFrequency,Fortuna,SK,NA,Online,Customer Model,New Gross win per Unique Active Player,Ratio,9.76,9.07,N/A,0.69,7.60%,Positive,9.38,8.91,5.30%,9.42,8.57,N/A,0.85,9.90%,N/A,N/A,N/A,N/A,9.76,9.52,9.27,9.35,9.64,10.27,11.2,9.54,10.45,10.05,9.86,10.17,9.07,9.23,8.42,8.91,8.43,9.55,10.28,8.87,10.66,,,,,,,
Fortuna#PlayerChurnRate#SK#NA#Online,Player Churn Rate,PlayerChurnRate,Fortuna,SK,NA,Online,Customer Model,Unique Active Players,%,-15.60%,-10.60%,N/A,-0.05,46.20%,Positive,0.05,0.01,576.30%,-2.50%,0.30%,N/A,-0.03,-866.00%,N/A,N/A,N/A,N/A,-15.57%,-19.48%,1.63%,31.36%,-12.88%,4.08%,1.87%,-2.62%,-10.72%,3.53%,-1.90%,-9.08%,-10.65%,1.41%,11.23%,18.48%,-19.09%,5.88%,11.09%,-15.44%,,,,,,,,
Fortuna#PlayerValues#SK#NA#Online,Player Values,PlayerValues,Fortuna,SK,NA,Online,Net Gross Win per Unique Active Player,Player Mix,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,
Fortuna#BonusCost#SK#NA#Online,Bonus Cost,BonusCost,Fortuna,SK,NA,Online,Customer Management Cost,Customer Retention Cost,EUR,-94755.04,-57703.12,-42906.75,-37051.92,64.20%,Negative,64166.47,76518.15,-16.10%,-765736.83,-767032.3,-427158.76,1295.47,-0.20%,-51848.3,120.80%,-338578.07,79.30%,94755.04,79621.29,48097.91,64780.2,120101.69,91898.54,87604.76,107553.74,71323.65,63489.46,52346.02,49081.33,57703.12,50344.51,121506.81,80457.54,230944.74,47783.7,74665.26,65276.91,38349.7,,,,,,,
Fortuna#BonusCostAs%OfNetGrossWin#SK#NA#Online,Bonus Cost As % Of Net Gross Win,BonusCostAs%OfNetGrossWin,Fortuna,SK,NA,Online,Customer Management Cost,Customer Retention Cost,%,6.80%,4.40%,4.30%,0.02,56.50%,Positive,0.05,0.07,-25.50%,6.95%,6.79%,4.78%,0,2.40%,0.02,56.90%,0.02,45.30%,6.82%,5.15%,3.70%,7.02%,12.26%,12.44%,9.68%,6.89%,4.27%,4.02%,3.31%,4.26%,4.36%,3.71%,13.24%,7.00%,14.62%,5.29%,5.98%,4.56%,2.78%,,,,,,,
Fortuna#MarketingSpend#SK#NA#Online,Marketing Spend,MarketingSpend,Fortuna,SK,NA,Online,Customer Management Cost,Customer Acquisition Cost,EUR,-91008.83,-58259.93,-85886.71,-32748.9,56.20%,Negative,86001.8,69855.94,23.10%,-926648.17,-784352.15,-965427.79,-142296.02,18.10%,-5122.12,6.00%,38779.63,-4.00%,91008.83,72354.59,69823.54,115827.29,202849.17,51613.29,117914.01,118480.97,86776.49,98960.2,71295.58,72106.75,58259.93,68071.43,83236.46,128086.7,150597.75,50129.9,49415.44,142568.69,53985.85,,,,,,,
Fortuna#LivebookStakeAmount#SK#Livebook#,Livebook Stake Amount,LivebookStakeAmount,Fortuna,SK,Livebook,,Game Margins,Product Mix,EUR,13674314.11,4411613.17,N/A,9262700.94,210.00%,Positive,12703526.87,4270316.26,197.50%,93678783.6,38485459.99,N/A,55193323.61,143.40%,N/A,N/A,N/A,N/A,13674314.11,14038111.38,12362138.43,11710330.8,12459195.62,9784579.45,8902771.82,5505341.11,5242000.88,4726767.17,4869004.25,5142163.82,4411613.17,4070854.37,4328481.25,4322865.84,4765838.91,3886686.57,4029955.03,4097824.64,4571340.21,,,,,,,
Fortuna#LivebookStakeAmountShare#SK#Livebook#,Livebook Stake Amount Share,LivebookStakeAmountShare,Fortuna,SK,Livebook,,Game Margins,Product Mix,%,57.30%,36.50%,N/A,0.21,57.10%,Positive,0.63,0.37,67.40%,0.52,0.34,N/A,0.19,55.50%,N/A,N/A,N/A,N/A,57.30%,61.90%,65.20%,60.80%,52.50%,48.20%,43.50%,36.30%,34.50%,33.50%,34.00%,34.80%,36.50%,36.80%,39.00%,36.40%,34.30%,30.20%,28.60%,31.20%,31.20%,,,,,,,
Fortuna#LivebookNetGrossWin#SK#Livebook#,Livebook Net Gross Win,LivebookNetGrossWin,Fortuna,SK,Livebook,,Game Margins,Product Mix,%,411173.17,578214.88,N/A,-167041.71,-28.90%,Negative,498495.9,507095.45,-1.70%,4430944.27,4475073.57,N/A,-44129.3,-1.00%,N/A,N/A,N/A,N/A,411173.17,516343.41,619962.1,359182.19,516147.27,383547.29,482867.69,545485.76,596235.38,650779.19,570874.46,591351.69,578214.88,522519.97,420551.51,491570.29,534723.98,478329.45,506839.93,478999.93,463323.65,,,,,,,
Fortuna#LivebookRevenueShare#SK#Livebook#,Livebook Revenue Share,LivebookRevenueShare,Fortuna,SK,Livebook,,Game Margins,Product Mix,%,15.70%,25.10%,N/A,-0.09,-37.20%,Negative,0.24,0.24,-0.40%,21.60%,20.40%,N/A,0.01,5.90%,N/A,N/A,N/A,N/A,15.70%,19.60%,28.30%,22.80%,24.70%,24.90%,28.10%,19.90%,20.80%,23.40%,19.60%,30.10%,25.10%,20.60%,25.40%,22.70%,17.60%,34.20%,19.40%,17.10%,16.70%,,,,,,,
Fortuna#LivebookMargins#SK#Livebook#,Livebook Margins,LivebookMargins,Fortuna,SK,Livebook,,Game Margins,Product Mix,%,3.00%,13.10%,N/A,-0.1,-77.10%,Negative,0.04,0.12,-67.00%,4.70%,11.60%,N/A,-0.07,-59.30%,N/A,N/A,N/A,N/A,3.00%,3.70%,5.00%,3.10%,4.10%,3.90%,5.40%,9.90%,11.40%,13.80%,11.70%,11.50%,13.10%,12.80%,9.70%,11.40%,11.20%,12.30%,12.60%,11.70%,10.10%,,,,,,,
Fortuna#PrematchStakeAmount#SK#Prematch#,Prematch Stake Amount,PrematchStakeAmount,Fortuna,SK,Prematch,,Game Margins,Product Mix,EUR,9873347.24,7326879.63,N/A,2546467.61,34.80%,Positive,7225589,6804473.33,6.20%,82735679.27,73291822.8,N/A,9443856.47,12.90%,N/A,N/A,N/A,N/A,9873347.24,8264082.98,6305821.83,7106862.19,10908781.81,10106586.26,11151648.61,9341372.51,9677175.84,9017053.5,9179316.73,9290015.15,7326879.63,6682711.1,6403829.25,7173738.68,8835998.17,8657811.01,9754327.73,8666046.41,9790480.82,,,,,,,
Fortuna#PrematchStakeAmountShare#SK#Prematch#,Prematch Stake Amount Share,PrematchStakeAmountShare,Fortuna,SK,Prematch,,Game Margins,Product Mix,%,41.40%,60.60%,N/A,-0.19,-31.70%,Negative,0.36,0.6,-40.30%,46.10%,63.80%,N/A,-0.18,-27.90%,N/A,N/A,N/A,N/A,41.40%,36.40%,33.20%,36.90%,46.00%,49.80%,54.50%,61.50%,63.60%,64.00%,64.10%,62.80%,60.60%,60.30%,57.70%,60.40%,63.60%,67.30%,69.20%,65.90%,66.90%,,,,,,,
Fortuna#PrematchNetGrossWin#SK#Prematch#,Prematch Net Gross Win,PrematchNetGrossWin,Fortuna,SK,Prematch,,Game Margins,Product Mix,EUR,2203467.58,1729955.71,N/A,473511.86,27.40%,Positive,1633841.3,1661241.87,-1.60%,15533364.01,16812774.69,N/A,-1279410.68,-7.60%,N/A,N/A,N/A,N/A,2203467.58,2114022.42,1567968.85,1219532.63,1569317.59,1155176.75,1235777.22,2196514.29,2271586.68,2129630.43,2335195.62,1373101.08,1729955.71,2018007.84,1235762.07,1670099.29,2496620.24,918455.22,2103321.2,2326628.65,2313924.48,,,,,,,
Fortuna#PrematchRevenueShare#SK#Prematch#,Prematch Revenue Share,PrematchRevenueShare,Fortuna,SK,Prematch,,Game Margins,Product Mix,%,84.30%,74.90%,N/A,0.09,12.40%,Positive,0.76,0.76,0.10%,75.70%,76.60%,N/A,-0.01,-1.20%,N/A,N/A,N/A,N/A,84.30%,80.40%,71.70%,77.20%,75.30%,75.10%,71.90%,80.10%,79.20%,76.60%,80.40%,69.90%,74.90%,79.40%,74.60%,77.30%,82.40%,65.80%,80.60%,82.90%,83.30%,,,,,,,
Fortuna#PrematchMargins#SK#Prematch#,Prematch Margins,PrematchMargins,Fortuna,SK,Prematch,,Game Margins,Product Mix,%,22.30%,23.60%,N/A,-0.01,-5.50%,Negative,0.23,0.24,-7.50%,18.80%,22.90%,N/A,-0.04,-18.20%,N/A,N/A,N/A,N/A,22.30%,25.60%,24.90%,17.20%,14.40%,11.40%,11.10%,23.50%,23.50%,23.60%,25.40%,14.80%,23.60%,30.20%,19.30%,23.30%,28.30%,10.60%,21.60%,26.80%,23.60%,,,,,,,
Fortuna#SinglesStakeAmount#SK#NA#,Singles Stake Amount,SinglesStakeAmount,Fortuna,SK,NA,,Game Margins,Bet Type Mix,EUR,12683603.91,4352203.38,N/A,8331400.53,191.40%,Positive,11831601.02,4315180.18,174.20%,90186204.26,43583464.94,N/A,46602739.32,106.90%,N/A,N/A,N/A,N/A,12683603.91,13007484.14,11295553.6,11191765.32,12447466.65,9598194.68,8988273.99,5639901.11,5333960.86,4889857,5123687.97,5380944.28,4352203.38,3880588.64,4712748.52,5137034.12,5696944.55,4552696.36,5115746.94,4928981.24,5206521.19,,,,,,,
Fortuna#SinglesStakeAmountShare#SK#NA#,Singles Stake Amount Share,SinglesStakeAmountShare,Fortuna,SK,NA,,Game Margins,Bet Type Mix,%,53.10%,36.00%,N/A,0.17,47.70%,Positive,0.58,0.38,54.20%,4.44,3.42,N/A,1.02,29.70%,N/A,N/A,N/A,N/A,53.10%,57.40%,59.50%,58.10%,52.50%,47.30%,43.90%,37.20%,35.10%,34.70%,35.80%,36.40%,36.00%,35.00%,42.50%,43.30%,41.00%,35.40%,36.30%,37.50%,35.60%,,,,,,,
Fortuna#SinglesNetGrossWin#SK#NA#,Singles Net Gross Win,SinglesNetGrossWin,Fortuna,SK,NA,,Game Margins,Bet Type Mix,EUR,133457.96,408853.37,N/A,-275395.41,-67.40%,Negative,298099.03,402311.43,-25.90%,2638750.06,3900516.66,N/A,-1261766.6,-32.30%,N/A,N/A,N/A,N/A,133457.96,257875.31,408601.77,227820,406224.25,145745.94,194038.44,407251.64,457734.75,506381.25,406867.36,399836.9,408853.37,394654.47,403426.44,436914.25,667637.86,340234.1,367225.1,517570.61,364000.47,,,,,,,
Fortuna#SinglesMargins#SK#NA#,Singles Margins,SinglesMargins,Fortuna,SK,NA,,Game Margins,Bet Type Mix,%,1.10%,9.40%,N/A,-0.08,-88.80%,Negative,0.03,0.09,-72.90%,2.90%,8.90%,N/A,-0.06,-67.30%,N/A,N/A,N/A,N/A,1.10%,2.00%,3.60%,2.00%,3.30%,1.50%,2.20%,7.20%,8.60%,10.40%,7.90%,7.40%,9.40%,10.20%,8.60%,8.50%,11.70%,7.50%,7.20%,10.50%,7.00%,,,,,,,
Fortuna#CombiStakeAmount#SK#NA#,Combi Stake Amount,CombiStakeAmount,Fortuna,SK,NA,,Game Margins,Bet Type Mix,EUR,10864057.44,7386289.42,N/A,3477768.02,47.10%,Positive,8097514.85,6759609.41,19.80%,86228258.61,68193817.85,N/A,18034440.76,26.40%,N/A,N/A,N/A,N/A,10864057.44,9294710.22,7372406.66,7625427.67,10920510.78,10292971.03,11066146.44,9206812.51,9585215.86,8853963.67,8924633.01,9051234.69,7386289.42,6872976.83,6019561.98,6359570.4,7904892.53,7991801.22,8668535.82,7834889.81,9155299.84,,,,,,,
Fortuna#ComboStakeAmountShare#SK#NA#,Combo Stake Amount Share,ComboStakeAmountShare,Fortuna,SK,NA,,Game Margins,Bet Type Mix,%,45.50%,61.10%,N/A,-0.16,-25.50%,Negative,0.4,0.59,-32.60%,4.39,5.34,N/A,-0.94,-17.60%,N/A,N/A,N/A,N/A,45.50%,41.00%,38.90%,39.60%,46.00%,50.70%,54.10%,60.70%,63.00%,62.80%,62.40%,61.20%,61.10%,62.00%,54.20%,53.50%,56.90%,62.10%,61.50%,59.60%,62.50%,,,,,,,
Fortuna#CombiNetGrossWin#SK#NA#,Combi Net Gross Win,CombiNetGrossWin,Fortuna,SK,NA,,Game Margins,Bet Type Mix,EUR,2481182.79,1899317.22,N/A,581865.57,30.60%,Positive,1834238.17,1766025.9,3.90%,17325558.22,17387331.6,N/A,-61773.38,-0.40%,N/A,N/A,N/A,N/A,2481182.79,2372490.52,1779329.18,1350894.82,1679240.61,1392978.11,1524606.47,2334748.41,2410087.31,2274028.37,2499202.71,1564615.87,1899317.22,2145873.34,1252887.13,1724755.33,2363706.36,1056550.57,2242936.02,2288057.97,2413247.66,,,,,,,
Fortuna#ComboMargins#SK#NA#,Combo Margins,ComboMargins,Fortuna,SK,NA,,Game Margins,Bet Type Mix,%,22.80%,25.70%,N/A,-0.03,-11.20%,Negative,0.22,0.26,-13.30%,20.10%,25.50%,N/A,-0.05,-21.20%,N/A,N/A,N/A,N/A,22.80%,25.50%,24.10%,17.70%,15.40%,13.50%,13.80%,25.40%,25.10%,25.70%,28.00%,17.30%,25.70%,31.20%,20.80%,27.10%,29.90%,13.20%,25.90%,29.20%,26.40%,,,,,,,
Fortuna#H2GCMarketSize#CZ#NA#Overall,H2GC Market Size,H2GCMarketSize,Fortuna,CZ,NA,Overall,,,CZ K,498307500,474712500,N/A,23595000,5.00%,Positive,387572500,421966666.7,-8.20%,4983075000,4747125000,N/A,235950000,5.00%,N/A,N/A,N/A,N/A,498307500,442940000,387572500,332205000,276837500,221470000,166102500,110735000,55367500,632950000,580204166.7,527458333.3,474712500,421966666.7,369220833.3,316475000,263729166.7,210983333.3,158237500,105491666.7,52745833.33,424.2,424.2,424.2,424.2,,,
Fortuna#H2GCMarketSize#CZ#NA#Online,H2GC Market Size,H2GCMarketSize,Fortuna,CZ,NA,Online,,,CZ K,363697500,343957500,N/A,19740000,5.70%,Positive,282875833.3,305740000,-7.50%,3636975000,3439575000,N/A,197400000,5.70%,N/A,N/A,N/A,N/A,363697500,323286666.7,282875833.3,242465000,202054166.7,161643333.3,121232500,80821666.67,40410833.33,458610000,420392500,382175000,343957500,305740000,267522500,229305000,191087500,152870000,114652500,76435000,38217500,305.8,305.8,305.8,305.8,,,
Fortuna#H2GCMarketSize#CZ#NA#Retail,H2GC Market Size,H2GCMarketSize,Fortuna,CZ,NA,Retail,,,CZ K,134610000,130762500,N/A,3847500,2.90%,Positive,104696666.7,116233333.3,-9.90%,1346100000,1307625000,N/A,38475000,2.90%,N/A,N/A,N/A,N/A,134610000,119653333.3,104696666.7,89740000,74783333.33,59826666.67,44870000,29913333.33,14956666.67,174350000,159820833.3,145291666.7,130762500,116233333.3,101704166.7,87175000,72645833.33,58116666.67,43587500,29058333.33,14529166.67,118.5,118.5,118.5,118.5,,,
Fortuna#MarketShare#CZ#NA#Overall,Market Share,MarketShare,Fortuna,CZ,NA,Overall,,,,29.20%,24.10%,N/A,0.05,21.40%,Positive,0.31,0.3,5.20%,23.30%,23.70%,N/A,0,-1.50%,N/A,N/A,N/A,N/A,29.20%,32.10%,30.40%,31.60%,51.30%,52.40%,74.10%,120.30%,248.70%,18.80%,24.10%,26.20%,24.10%,34.20%,31.20%,45.40%,55.90%,39.30%,84.00%,113.90%,233.60%,,,,,,,
Fortuna#MarketShare#CZ#NA#Online,Market Share,MarketShare,Fortuna,CZ,NA,Online,,,,28.20%,23.80%,N/A,0.04,18.30%,Positive,0.32,0.28,12.50%,23.50%,21.40%,N/A,0.02,9.60%,N/A,N/A,N/A,N/A,28.20%,32.40%,30.70%,32.00%,54.40%,52.00%,77.90%,114.50%,250.70%,18.80%,22.50%,24.20%,23.80%,31.50%,29.20%,40.20%,50.90%,37.60%,72.10%,97.00%,201.60%,,,,,,,
Fortuna#MarketShare#CZ#NA#Retail,Market Share,MarketShare,Fortuna,CZ,NA,Retail,,,,32.00%,24.70%,N/A,0.07,29.50%,Positive,0.31,0.34,-10.70%,23.00%,29.60%,N/A,-0.07,-22.50%,N/A,N/A,N/A,N/A,32.00%,31.30%,29.70%,30.80%,43.00%,53.40%,63.80%,136.10%,243.10%,18.60%,28.30%,31.50%,24.70%,41.50%,36.50%,59.20%,69.00%,43.90%,115.40%,158.20%,317.80%,,,,,,,
Fortuna#H2GCMarketSize#PL#NA#Overall,H2GC Market Size,H2GCMarketSize,Fortuna,PL,NA,Overall,,,,30232500,32850000,N/A,-2617500,-8.00%,Negative,23514166.67,29200000,-19.50%,302333200.8,328488005,N/A,-26154804.28,-8.00%,N/A,N/A,N/A,N/A,30232500,26873333.33,23514166.67,20155000,16795833.33,13436666.67,10077500,6718333.33,3359166.67,43800000,40150000,36500000,32850000,29200000,25550000,21900000,18250000,14600000,10950000,7300000,3650000,,,,,,,
Fortuna#H2GCMarketSize#PL#NA#Online,H2GC Market Size,H2GCMarketSize,Fortuna,PL,NA,Online,,,,14820000,14490000,N/A,330000,2.30%,Positive,11526666.67,12880000,-10.50%,148166639.8,144936984.8,N/A,3229654.97,2.20%,N/A,N/A,N/A,N/A,14820000,13173333.33,11526666.67,9880000,8233333.33,6586666.67,4940000,3293333.33,1646666.67,19320000,17710000,16100000,14490000,12880000,11270000,9660000,8050000,6440000,4830000,3220000,1610000,,,,,,,
Fortuna#H2GCMarketSize#PL#NA#Retail,H2GC Market Size,H2GCMarketSize,Fortuna,PL,NA,Retail,,,,15420000,18352500,N/A,-2932500,-16.00%,Negative,11993333.33,16313333.33,-26.50%,154166561,183551020.2,N/A,-29384459.24,-16.00%,N/A,N/A,N/A,N/A,15420000,13706666.67,11993333.33,10280000,8566666.67,6853333.33,5140000,3426666.67,1713333.33,24470000,22430833.33,20391666.67,18352500,16313333.33,14274166.67,12235000,10195833.33,8156666.67,6117500,4078333.33,2039166.67,,,,,,,
Fortuna#MarketShare#PL#NA#Overall,Market Share,MarketShare,Fortuna,PL,NA,Overall,,,,48.66%,32.33%,N/A,0.16,50.50%,Positive,0.46,0.36,27.10%,34.60%,28.30%,N/A,0.06,22.20%,N/A,N/A,N/A,N/A,48.70%,49.00%,46.20%,41.90%,74.90%,66.80%,110.00%,186.60%,360.10%,24.50%,30.10%,31.00%,32.30%,41.40%,34.20%,53.30%,57.50%,48.40%,113.20%,142.70%,258.30%,,,,,,,
Fortuna#MarketShare#PL#NA#Online,Market Share,MarketShare,Fortuna,PL,NA,Online,,,,32.88%,20.49%,N/A,0.12,60.40%,Positive,0.35,0.22,56.20%,26.00%,17.60%,N/A,0.08,47.80%,N/A,N/A,N/A,N/A,32.90%,35.60%,35.30%,33.30%,55.30%,56.60%,90.70%,133.10%,274.50%,20.20%,22.50%,19.80%,20.50%,23.90%,22.30%,31.70%,36.40%,35.20%,64.70%,88.10%,171.30%,,,,,,,
Fortuna#MarketShare#PL#NA#Retail,Market Share,MarketShare,Fortuna,PL,NA,Retail,,,,63.80%,41.69%,N/A,0.22,53.00%,Positive,0.56,0.47,20.10%,25.00%,13.90%,N/A,0.11,79.90%,N/A,N/A,N/A,N/A,63.80%,62.00%,56.70%,50.20%,93.70%,76.60%,128.40%,237.90%,442.30%,27.90%,36.20%,39.90%,41.70%,55.20%,43.60%,70.40%,74.20%,58.80%,151.60%,185.80%,327.10%,,,,,,,
Fortuna#H2GCMarketSize#SK#NA#Overall,H2GC Market Size,H2GCMarketSize,Fortuna,SK,NA,Overall,,,,14152500,15142500,N/A,-990000,-6.50%,Negative,11007500,13460000,-18.20%,141493550.8,151432991,N/A,-9939440.2,-6.60%,N/A,N/A,N/A,N/A,14152500,12580000,11007500,9435000,7862500,6290000,4717500,3145000,1572500,20190000,18507500,16825000,15142500,13460000,11777500,10095000,8412500,6730000,5047500,3365000,1682500,,,,,,,
Fortuna#H2GCMarketSize#SK#NA#Online,H2GC Market Size,H2GCMarketSize,Fortuna,SK,NA,Online,,,,7147500,6907500,N/A,240000,3.50%,Positive,5559166.67,6140000,-9.50%,71451611.91,69038023.38,N/A,2413588.52,3.50%,N/A,N/A,N/A,N/A,7147500,6353333.33,5559166.67,4765000,3970833.33,3176666.67,2382500,1588333.33,794166.67,9210000,8442500,7675000,6907500,6140000,5372500,4605000,3837500,3070000,2302500,1535000,767500,,,,,,,
